Unique Key,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Descriptor,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Action Updated Date,Community Board,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Park Facility Name,Park Borough,School Name,School Number,School Region,School Code,School Phone Number,School Address,School City,School State,School Zip,School Not Found,School or Citywide Complaint,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Garage Lot Name,Ferry Direction,Ferry Terminal Name,Latitude,Longitude,Location
21696819,10/20/2011 12:00 AM,10/20/2011 12:00 AM,3-1-1,3-1-1 Call Center,Noise Survey,People Created Noise,Street/Sidewalk,10065,,,,,EAST   65 STREET,1 AVENUE,INTERSECTION,NEW YORK,,N/A,Closed,,10/20/2011 12:00 AM,08 MANHATTAN,MANHATTAN,995541,217394,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.76336553839736,-73.95924080839353,"(40.76336553839736, -73.95924080839353)"
23259073,05/19/2012 12:00 AM,05/19/2012 12:00 AM,3-1-1,3-1-1 Call Center,Noise Survey,People Created Noise,Street/Sidewalk,10034,680 WEST 204 STREET,WEST 204 STREET,BROADWAY,COOPER STREET,,,ADDRESS,NEW YORK,,N/A,Closed,,,12 MANHATTAN,MANHATTAN,1005402,255392,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.86764126535131,-73.92352401008027,"(40.86764126535131, -73.92352401008027)"
23170964,05/03/2012 12:00 AM,05/03/2012 12:00 AM,3-1-1,3-1-1 Call Center,Noise Survey,People Created Noise,Street/Sidewalk,10016,,,,,EAST   28 STREET,2 AVENUE,INTERSECTION,NEW YORK,,N/A,Closed,,,06 MANHATTAN,MANHATTAN,990176,209253,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.74102577938858,-73.97861500529866,"(40.74102577938858, -73.97861500529866)"
23620418,07/16/2012 12:00 AM,07/16/2012 12:00 AM,3-1-1,3-1-1 Call Center,Noise Survey,People Created Noise,Street/Sidewalk,10033,609 WEST 174 STREET,WEST 174 STREET,ST NICHOLAS AVENUE,WADSWORTH AVENUE,,,ADDRESS,NEW YORK,,N/A,Closed,,,12 MANHATTAN,MANHATTAN,1001515,247151,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.845030647965864,-73.93759885030306,"(40.845030647965864, -73.93759885030306)"
21615031,10/10/2011 12:00 AM,10/10/2011 12:00 AM,3-1-1,3-1-1 Call Center,Noise Survey,People Created Noise,Street/Sidewalk,10011,150 FIFTH AVENUE,FIFTH AVENUE,EAST 19 STREET,EAST 20 STREET,,,ADDRESS,NEW YORK,,N/A,Closed,,10/10/2011 12:00 AM,05 MANHATTAN,MANHATTAN,986722,208699,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.73950682702162,-73.99107956441031,"(40.73950682702162, -73.99107956441031)"
21616138,10/10/2011 12:00 AM,10/10/2011 12:00 AM,3-1-1,3-1-1 Call Center,Noise Survey,People Created Noise,Street/Sidewalk,10007,10 BARCLAY STREET,BARCLAY STREET,BROADWAY,CHURCH STREET,,,ADDRESS,NEW YORK,,N/A,Closed,,10/10/2011 12:00 AM,01 MANHATTAN,MANHATTAN,981876,198750,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.71219926740093,-74.0085632840522,"(40.71219926740093, -74.0085632840522)"
23259997,05/19/2012 12:00 AM,05/19/2012 12:00 AM,3-1-1,3-1-1 Call Center,Noise Survey,People Created Noise,Street/Sidewalk,10031,420 WEST 146 STREET,WEST 146 STREET,ST NICHOLAS AVENUE,CONVENT AVENUE,,,ADDRESS,NEW YORK,,N/A,Closed,,,09 MANHATTAN,MANHATTAN,999463,239858,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.825017247091196,-73.94503196337824,"(40.825017247091196, -73.94503196337824)"
23818803,08/16/2012 12:00 AM,08/16/2012 12:00 AM,3-1-1,3-1-1 Call Center,Noise Survey,People Created Noise,Street/Sidewalk,10002,154 LUDLOW STREET,LUDLOW STREET,RIVINGTON STREET,STANTON STREET,,,ADDRESS,NEW YORK,,N/A,Closed,,,03 MANHATTAN,MANHATTAN,987594,201914,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.7208833757397,-73.98793624551132,"(40.7208833757397, -73.98793624551132)"
23823606,08/17/2012 12:00 AM,08/17/2012 12:00 AM,3-1-1,3-1-1 Call Center,Noise Survey,People Created Noise,Street/Sidewalk,10031,117 HAMILTON PLACE,HAMILTON PLACE,WEST 142 STREET,WEST 143 STREET,,,ADDRESS,NEW YORK,,N/A,Closed,,,09 MANHATTAN,MANHATTAN,998245,239394,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.82374571286689,-73.94943384178046,"(40.82374571286689, -73.94943384178046)"
22696590,02/11/2012 12:00 AM,02/11/2012 12:00 AM,3-1-1,3-1-1 Call Center,Noise Survey,People Created Noise,Street/Sidewalk,10065,,,,,YORK AVENUE,EAST   69 STREET,INTERSECTION,NEW YORK,,N/A,Closed,,,08 MANHATTAN,MANHATTAN,996671,217960,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.76491754680335,-73.95516059514495,"(40.76491754680335, -73.95516059514495)"
23264584,05/20/2012 12:00 AM,05/20/2012 12:00 AM,3-1-1,3-1-1 Call Center,Noise Survey,People Created Noise,Street/Sidewalk,10034,317 WEST 215 STREET,WEST 215 STREET,DEAD END,9 AVENUE,,,ADDRESS,NEW YORK,,N/A,Closed,,,12 MANHATTAN,MANHATTAN,1008540,255627,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.86827819130787,-73.91217758780358,"(40.86827819130787, -73.91217758780358)"
23816155,08/16/2012 12:00 AM,08/16/2012 12:00 AM,3-1-1,3-1-1 Call Center,Noise Survey,People Created Noise,Street/Sidewalk,10033,140 CABRINI BOULEVARD,CABRINI BOULEVARD,BEND,WEST 186 STREET,,,ADDRESS,NEW YORK,,N/A,Closed,,,12 MANHATTAN,MANHATTAN,1000885,249835,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.852398643062834,-73.9398692089772,"(40.852398643062834, -73.9398692089772)"
21782780,10/31/2011 12:00 AM,10/31/2011 12:00 AM,3-1-1,3-1-1 Call Center,Noise Survey,People Created Noise,Street/Sidewalk,10016,,,,,EAST   35 STREET,3 AVENUE,INTERSECTION,NEW YORK,,N/A,Closed,,,06 MANHATTAN,MANHATTAN,990447,211208,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.746391579995645,-73.97763525380114,"(40.746391579995645, -73.97763525380114)"
23815444,08/16/2012 12:00 AM,08/16/2012 12:00 AM,3-1-1,3-1-1 Call Center,Noise Survey,People Created Noise,Street/Sidewalk,10027,79 WEST 128 STREET,WEST 128 STREET,5 AVENUE,LENOX AVENUE,,,ADDRESS,NEW YORK,,N/A,Closed,,,10 MANHATTAN,MANHATTAN,1000010,234123,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.809275325908594,-73.94306899574957,"(40.809275325908594, -73.94306899574957)"
23255985,05/18/2012 12:00 AM,05/18/2012 12:00 AM,3-1-1,3-1-1 Call Center,Noise Survey,People Created Noise,Street/Sidewalk,10019,240 CENTRAL PARK SOUTH,CENTRAL PARK SOUTH,7 AVENUE,COLUMBUS CIRCLE,,,ADDRESS,NEW YORK,,N/A,Closed,,,05 MANHATTAN,MANHATTAN,989769,218821,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.76728777190222,-73.98007588166014,"(40.76728777190222, -73.98007588166014)"
23019933,04/07/2012 12:00 AM,04/07/2012 12:00 AM,3-1-1,3-1-1 Call Center,Noise Survey,People Created Noise,Street/Sidewalk,10034,,,,,9 AVENUE,WEST  205 STREET,INTERSECTION,NEW YORK,,N/A,Closed,,,12 MANHATTAN,MANHATTAN,1006928,253482,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.86239510808603,-73.91801315621218,"(40.86239510808603, -73.91801315621218)"
23024429,04/08/2012 12:00 AM,04/08/2012 12:00 AM,3-1-1,3-1-1 Call Center,Noise Survey,People Created Noise,Street/Sidewalk,10014,,,,,WEST   10 STREET,BLEEKER STREET,INTERSECTION,NEW YORK,,N/A,Closed,,,02 MANHATTAN,MANHATTAN,982986,206696,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.73400934227872,-74.004560882002,"(40.73400934227872, -74.004560882002)"
21717874,10/23/2011 12:00 AM,10/23/2011 12:00 AM,3-1-1,3-1-1 Call Center,Noise Survey,People Created Noise,Street/Sidewalk,10009,250 EAST 3 STREET,EAST 3 STREET,AVENUE B,AVENUE C,,,ADDRESS,NEW YORK,,N/A,Closed,,10/23/2011 12:00 AM,03 MANHATTAN,MANHATTAN,989374,202340,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.72205179094343,-73.98151442524345,"(40.72205179094343, -73.98151442524345)"
21762525,10/28/2011 12:00 AM,10/28/2011 12:00 AM,3-1-1,3-1-1 Call Center,Noise Survey,People Created Noise,Street/Sidewalk,10019,310 WEST 56 STREET,WEST 56 STREET,8 AVENUE,9 AVENUE,,,ADDRESS,NEW YORK,,N/A,Closed,,,04 MANHATTAN,MANHATTAN,988682,218462,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.76630302169941,-73.9840002923418,"(40.76630302169941, -73.9840002923418)"
23024253,04/08/2012 12:00 AM,04/08/2012 12:00 AM,3-1-1,3-1-1 Call Center,Noise Survey,People Created Noise,Street/Sidewalk,10001,,,,,9 AVENUE,WEST   25 STREET,INTERSECTION,NEW YORK,,N/A,Closed,,,04 MANHATTAN,MANHATTAN,984140,211709,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.74776886981272,-74.00039699417712,"(40.74776886981272, -74.00039699417712)"
21830254,11/06/2011 12:00 AM,11/06/2011 12:00 AM,3-1-1,3-1-1 Call Center,Noise Survey,People Created Noise,Street/Sidewalk,10128,200 EAST END AVENUE,EAST END AVENUE,EAST 89 STREET,EAST 90 STREET,,,ADDRESS,NEW YORK,,N/A,Closed,,,08 MANHATTAN,MANHATTAN,999955,222353,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.776969959872275,-73.94329519940126,"(40.776969959872275, -73.94329519940126)"
21809672,11/03/2011 12:00 AM,11/03/2011 12:00 AM,3-1-1,3-1-1 Call Center,Noise Survey,People Created Noise,Street/Sidewalk,10006,,,,,GREENWICH STREET,LIBERTY STREET,INTERSECTION,NEW YORK,,N/A,Closed,,,01 MANHATTAN,MANHATTAN,980751,197996,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.71012934322948,-74.0126208932231,"(40.71012934322948, -74.0126208932231)"
23265056,05/20/2012 12:00 AM,05/20/2012 12:00 AM,3-1-1,3-1-1 Call Center,Noise Survey,People Created Noise,Street/Sidewalk,10026,45 ST NICHOLAS AVENUE,ST NICHOLAS AVENUE,WEST 112 STREET,WEST 113 STREET,,,ADDRESS,NEW YORK,,N/A,Closed,,,10 MANHATTAN,MANHATTAN,997404,230817,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.80020553118457,-73.9524893160472,"(40.80020553118457, -73.9524893160472)"
21845033,11/08/2011 12:00 AM,11/08/2011 12:00 AM,3-1-1,3-1-1 Call Center,Noise Survey,People Created Noise,Street/Sidewalk,10002,,,,,LUDLOW STREET,STANTON STREET,INTERSECTION,NEW YORK,,N/A,Closed,,,03 MANHATTAN,MANHATTAN,987640,202042,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.72123468734571,-73.98777023226815,"(40.72123468734571, -73.98777023226815)"
23265057,05/20/2012 12:00 AM,05/20/2012 12:00 AM,3-1-1,3-1-1 Call Center,Noise Survey,People Created Noise,Street/Sidewalk,10040,19 SICKLES STREET,SICKLES STREET,NAGLE AVENUE,SHERMAN AVENUE,,,ADDRESS,NEW YORK,,N/A,Closed,,,12 MANHATTAN,MANHATTAN,1004278,253001,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.861081318433406,-73.92759502528111,"(40.861081318433406, -73.92759502528111)"
23022995,04/08/2012 12:00 AM,04/08/2012 12:00 AM,3-1-1,3-1-1 Call Center,Noise Survey,People Created Noise,Street/Sidewalk,10027,,,,,WEST  127 STREET,MORNINGSIDE AVENUE,INTERSECTION,NEW YORK,,N/A,Closed,,,09 MANHATTAN,MANHATTAN,997225,235366,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.812691544053685,-73.95312705076961,"(40.812691544053685, -73.95312705076961)"
21774604,10/30/2011 12:00 AM,10/30/2011 12:00 AM,3-1-1,3-1-1 Call Center,Noise Survey,People Created Noise,Street/Sidewalk,10010,333 EAST EAST 23 STREET,EAST 23 STREET,2 AVENUE,1 AVENUE,,,ADDRESS,NEW YORK,,N/A,Closed,,,06 MANHATTAN,MANHATTAN,989796,207961,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.73747980653695,-73.97998736607548,"(40.73747980653695, -73.97998736607548)"
23265059,05/20/2012 12:00 AM,05/20/2012 12:00 AM,3-1-1,3-1-1 Call Center,Noise Survey,People Created Noise,Street/Sidewalk,10033,140 CABRINI BOULEVARD,CABRINI BOULEVARD,BEND,WEST 186 STREET,,,ADDRESS,NEW YORK,,N/A,Closed,,,12 MANHATTAN,MANHATTAN,1000885,249835,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.852398643062834,-73.9398692089772,"(40.852398643062834, -73.9398692089772)"
21609466,10/09/2011 12:00 AM,10/09/2011 12:00 AM,3-1-1,3-1-1 Call Center,Noise Survey,People Created Noise,Street/Sidewalk,10031,526 WEST 147 STREET,WEST 147 STREET,AMSTERDAM AVENUE,BROADWAY,,,ADDRESS,NEW YORK,,N/A,Closed,,10/09/2011 12:00 AM,09 MANHATTAN,MANHATTAN,998756,240547,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.826909545027505,-73.947585025272,"(40.826909545027505, -73.947585025272)"
23265060,05/20/2012 12:00 AM,05/20/2012 12:00 AM,3-1-1,3-1-1 Call Center,Noise Survey,People Created Noise,Street/Sidewalk,10010,37 WEST 21 STREET,WEST 21 STREET,5 AVENUE,AVENUE OF THE AMERICAS,,,ADDRESS,NEW YORK,,N/A,Closed,,,05 MANHATTAN,MANHATTAN,986516,209178,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.7408216181707,-73.99182277268089,"(40.7408216181707, -73.99182277268089)"
21974065,11/28/2011 12:00 AM,11/28/2011 12:00 AM,3-1-1,3-1-1 Call Center,Noise Survey,People Created Noise,Street/Sidewalk,10007,50 MURRAY STREET,MURRAY STREET,CHURCH STREET,WEST BROADWAY,,,ADDRESS,NEW YORK,,N/A,Closed,,,01 MANHATTAN,MANHATTAN,981603,199447,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.71411228877783,-74.00954829968862,"(40.71411228877783, -74.00954829968862)"
22374096,12/21/2011 12:00 AM,12/21/2011 12:00 AM,3-1-1,3-1-1 Call Center,Noise Survey,People Created Noise,Street/Sidewalk,10009,513 EAST 12 STREET,EAST 12 STREET,AVENUE A,AVENUE B,,,ADDRESS,NEW YORK,,N/A,Closed,,,03 MANHATTAN,MANHATTAN,989579,204821,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.72886141201026,-73.98077289337057,"(40.72886141201026, -73.98077289337057)"
21825950,11/06/2011 12:00 AM,11/06/2011 12:00 AM,3-1-1,3-1-1 Call Center,Noise Survey,People Created Noise,Street/Sidewalk,10003,,,,,2 AVENUE,EAST   10 STREET,INTERSECTION,NEW YORK,,N/A,Closed,,,03 MANHATTAN,MANHATTAN,987906,205154,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.72977626532991,-73.98680891976119,"(40.72977626532991, -73.98680891976119)"
23262721,05/20/2012 12:00 AM,05/20/2012 12:00 AM,3-1-1,3-1-1 Call Center,Noise Survey,People Created Noise,Street/Sidewalk,10040,20 SICKLES STREET,SICKLES STREET,NAGLE AVENUE,SHERMAN AVENUE,,,ADDRESS,NEW YORK,,N/A,Closed,,,12 MANHATTAN,MANHATTAN,1004255,253033,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.8611692009135,-73.92767807904268,"(40.8611692009135, -73.92767807904268)"
22500296,01/11/2012 12:00 AM,01/11/2012 12:00 AM,3-1-1,3-1-1 Call Center,Noise Survey,People Created Noise,Street/Sidewalk,10018,,,,,WEST   41 STREET,DYER AVENUE,INTERSECTION,NEW YORK,,N/A,Closed,,,04 MANHATTAN,MANHATTAN,985808,215574,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.75837717830091,-73.99437622331752,"(40.75837717830091, -73.99437622331752)"
21570375,10/04/2011 12:00 AM,10/04/2011 12:00 AM,3-1-1,3-1-1 Call Center,Noise Survey,People Created Noise,Street/Sidewalk,10007,100 CHURCH STREET,CHURCH STREET,BARCLAY STREET,PARK PLACE,,,ADDRESS,NEW YORK,,N/A,Closed,,10/04/2011 12:00 AM,01 MANHATTAN,MANHATTAN,981619,199030,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.71296772801813,-74.00949042127112,"(40.71296772801813, -74.00949042127112)"
23265490,05/20/2012 12:00 AM,05/20/2012 12:00 AM,3-1-1,3-1-1 Call Center,Noise Survey,People Created Noise,Street/Sidewalk,10032,1901 AMSTERDAM AVENUE,AMSTERDAM AVENUE,WEST 154 STREET,WEST 155 STREET,,,ADDRESS,NEW YORK,,N/A,Closed,,,09 MANHATTAN,MANHATTAN,999907,242017,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.83094230843801,-73.94342265212642,"(40.83094230843801, -73.94342265212642)"
21611639,10/09/2011 12:00 AM,10/09/2011 12:00 AM,3-1-1,3-1-1 Call Center,Noise Survey,People Created Noise,Street/Sidewalk,10025,215 WEST 108 STREET,WEST 108 STREET,AMSTERDAM AVENUE,BROADWAY,,,ADDRESS,NEW YORK,,N/A,Closed,,10/09/2011 12:00 AM,07 MANHATTAN,MANHATTAN,993820,231482,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.80203538269303,-73.96543334849267,"(40.80203538269303, -73.96543334849267)"
23099055,04/21/2012 12:00 AM,04/21/2012 12:00 AM,3-1-1,3-1-1 Call Center,Noise Survey,People Created Noise,Street/Sidewalk,10025,120 WEST 94 STREET,WEST 94 STREET,COLUMBUS AVENUE,AMSTERDAM AVENUE,,,ADDRESS,NEW YORK,,N/A,Closed,,,07 MANHATTAN,MANHATTAN,992723,227805,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.79194413759098,-73.96940032998043,"(40.79194413759098, -73.96940032998043)"
23094948,04/20/2012 12:00 AM,04/20/2012 12:00 AM,3-1-1,3-1-1 Call Center,Noise Survey,People Created Noise,Street/Sidewalk,10003,15 UNION SQUARE WEST,UNION SQUARE WEST,EAST 14 STREET,EAST 15 STREET,,,ADDRESS,NEW YORK,,N/A,Closed,,,05 MANHATTAN,MANHATTAN,986662,207345,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.73579044874929,-73.99129656529927,"(40.73579044874929, -73.99129656529927)"
23095665,04/20/2012 12:00 AM,04/20/2012 12:00 AM,3-1-1,3-1-1 Call Center,Noise Survey,People Created Noise,Street/Sidewalk,10024,49 WEST 89 STREET,WEST 89 STREET,CENTRAL PARK WEST,COLUMBUS AVENUE,,,ADDRESS,NEW YORK,,N/A,Closed,,,07 MANHATTAN,MANHATTAN,992675,226342,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.787928641853405,-73.96957551382758,"(40.787928641853405, -73.96957551382758)"
23093389,04/21/2012 12:00 AM,04/21/2012 12:00 AM,3-1-1,3-1-1 Call Center,Noise Survey,People Created Noise,Street/Sidewalk,10031,770 ST NICHOLAS AVENUE,ST NICHOLAS AVENUE,WEST 148 STREET,DONNELLON SQUARE,,,ADDRESS,NEW YORK,,N/A,Closed,,,09 MANHATTAN,MANHATTAN,999978,240286,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.82619108307154,-73.94317014821665,"(40.82619108307154, -73.94317014821665)"
23476316,06/22/2012 12:00 AM,06/22/2012 12:00 AM,3-1-1,3-1-1 Call Center,Noise Survey,People Created Noise,Street/Sidewalk,10039,,,,,WEST  150 STREET,BRADHURST AVENUE,INTERSECTION,NEW YORK,,N/A,Closed,,,10 MANHATTAN,MANHATTAN,1000691,240368,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.82641485127078,-73.94059367107405,"(40.82641485127078, -73.94059367107405)"
23479513,06/22/2012 12:00 AM,06/22/2012 12:00 AM,3-1-1,3-1-1 Call Center,Noise Survey,People Created Noise,Street/Sidewalk,10026,,,,,ST NICHOLAS AVENUE,WEST  112 STREET,INTERSECTION,NEW YORK,,N/A,Closed,,,10 MANHATTAN,MANHATTAN,997413,230685,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.79984321387979,-73.95245706788715,"(40.79984321387979, -73.95245706788715)"
23265442,05/20/2012 12:00 AM,05/20/2012 12:00 AM,3-1-1,3-1-1 Call Center,Noise Survey,People Created Noise,Street/Sidewalk,10033,,,,,WEST  173 STREET,HAVEN AVENUE,INTERSECTION,NEW YORK,,N/A,Closed,,,12 MANHATTAN,MANHATTAN,1000128,247587,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.846229942586994,-73.94261087140035,"(40.846229942586994, -73.94261087140035)"
23091875,04/20/2012 12:00 AM,04/20/2012 12:00 AM,3-1-1,3-1-1 Call Center,Noise Survey,People Created Noise,Street/Sidewalk,10025,120 WEST 94 STREET,WEST 94 STREET,COLUMBUS AVENUE,AMSTERDAM AVENUE,,,ADDRESS,NEW YORK,,N/A,Closed,,,07 MANHATTAN,MANHATTAN,992723,227805,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.79194413759098,-73.96940032998043,"(40.79194413759098, -73.96940032998043)"
22431272,01/01/2012 12:00 AM,01/01/2012 12:00 AM,3-1-1,3-1-1 Call Center,Noise Survey,People Created Noise,Street/Sidewalk,10019,,,,,WEST SIDE HIGHWAY,WEST   52 STREET,INTERSECTION,NEW YORK,,N/A,Closed,,,04 MANHATTAN,MANHATTAN,985400,219092,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.76803324454641,-73.9958483434727,"(40.76803324454641, -73.9958483434727)"
